"824","na - source of family planning for non-users: cs other","v3a00v"
"825","na - source of family planning for non-users: cs other","v3a00w"
"826","na - source of family planning for non-users: other","v3a00x"
"827","na - source of family planning for non-users: no source","v3a00y"
"828","na - source of family planning for non-users: any source","v3a00z"
"829","na - told sterilization would mean no more children","v3a01"
"830","na - told about side effects","v3a02"
"831","na - told about side effects by health or family planning worker","v3a03"
"832","na - told how to deal with side effects","v3a04"
"833","na - told about other family planning methods","v3a05"
"834","na - told about other family planning methods by health or family planning worke","v3a06"
"835","na - first source for current method","v3a07"
"836","reason not using: not married","v3a08a"
"837","reason not using: not having sex","v3a08b"
"838","reason not using: infrequent sex","v3a08c"
"839","reason not using: menopausal/hysterectomy","v3a08d"
"840","reason not using: subfecund/infecund","v3a08e"
"841","reason not using: postpartum amenorrheic","v3a08f"
"842","reason not using: breastfeeding","v3a08g"
"843","reason not using: fatalistic","v3a08h"
"844","reason not using: respondent opposed","v3a08i"
"845","reason not using: husband/partner opposed","v3a08j"
"846","reason not using: others opposed","v3a08k"
"847","reason not using: religious prohibition","v3a08l"
"848","reason not using: knows no method","v3a08m"
"849","reason not using: knows no source","v3a08n"
"850","na - reason not using: health concerns","v3a08o"
"851","reason not using: fear of side effects/health concerns","v3a08p"
"852","reason not using: lack of access/too far","v3a08q"
"853","reason not using: costs too much","v3a08r"
"854","reason not using: inconvenient to use","v3a08s"
"855","reason not using: interferes with body’s processes","v3a08t"
"856","reason not using: preferred method not available","v3a08u"
"857","reason not using: no method available","v3a08v"
"858","na - reason not using: cs","v3a08w"
"859","na - reason not using: cs","v3a08aa"
"860","na - reason not using: cs","v3a08ab"
"861","na - reason not using: cs","v3a08ac"
"862","na - reason not using: cs","v3a08ad"
"863","reason not using: other","v3a08x"
"864","reason not using: don't know","v3a08z"
"865","na - how many pill cycles did get last time","v3a09a"
"866","na - how many condoms did get last time","v3a09b"
"867","current contraceptive method","mv312"
"868","current contraceptive by method type","mv313"
"869","na - brand of condom used","mv323a"
"870","na - cost of condoms (in currency) last time obtained","mv325b"
"871","na - interviewer shown condom package","mv372a"
"872","na - on radio heard about family planning in the last few months","mv384a"
"873","na - on tv saw about family planning in the last few months","mv384b"
"874","na - in newspaper read about family planning in the last few months","mv384c"
"875","na - discussed family planning with health worker in last few months","mv395"
"876","na - possible for a breastfeeding woman to get pregnant","mv396"
"877","na - number of condoms did get last time","mv3a09b"
"878","source of condoms","mv3b17"
"879","na - contraception is woman's business, man should not worry","mv3b25a"
"880","na - women who use contraception become promiscuous","mv3b25b"
"881","na - smokes cigarettes","mv463a"
"882","na - smokes pipe","mv463b"
"883","na - uses chewing tobacco","mv463c"
"884","na - uses snuff","mv463d"
"885","na - smokes cs","mv463e"
"886","na - smokes cs","mv463f"
"887","na - smokes cs","mv463g"
"888","na - smokes other","mv463x"
"889","na - smokes nothing","mv463z"
"890","na - number of cigarettes in last 24 hours","mv464"
"891","na - heard of tuberculosis or tb","mv474"
"892","na - tuberculosis spread by: air through coughing or sneezing","mv474a"
"893","na - tuberculosis spread by: sharing utensils","mv474b"
"894","na - tuberculosis spread by: touching a person with tb","mv474c"
"895","na - tuberculosis spread by: food","mv474d"
"896","na - tuberculosis spread by: sexual contact","mv474e"
"897","na - tuberculosis spread by: mosquito bites","mv474f"
"898","na - tuberculosis spread by: cs","mv474g"
"899","na - tuberculosis spread by: cs","mv474h"
"900","na - tuberculosis spread by: cs","mv474i"
"901","na - tuberculosis spread by: cs","mv474j"
"902","na - tuberculosis spread by: other","mv474x"
"903","na - don't know how tuberculosis is spread","mv474z"
"904","na - tuberculosis can be cured","mv475"
"905","na - would want tuberculosis infection in family to remain secret","mv476"
"906","number of injections in last 12 months","mv477"
"907","number of injections administered by a health worker","mv478"
"908","na - place where given injection by health worker","mv479"
"909","syringe and needle from new, unopened package","mv480"
"910","covered by health insurance","mv481"
"911","na - health insurance type: mutual/community organization","mv481a"
"912","na - health insurance type: provided by employer","mv481b"
"913","na - health insurance type: social security","mv481c"
"914","na - health insurance type: private/commercially purchased","mv481d"
"915","na - health insurance type: cs","mv481e"
"916","na - health insurance type: cs","mv481f"
"917","na - health insurance type: cs","mv481g"
"918","na - health insurance type: cs","mv481h"
"919","na - health insurance type: other","mv481x"
"920","na - arrange care of biological children under age 18***","mv482a"
"921","na - primary caregiver of children under age 18***","mv482b"
"922","na - arrange care of non-biological children < 18***","mv482c"
"923","respondent circumcised","mv483"
"924","age at circumcision","mv483a"
"925","who performed the circumcision","mv483b"
"926","place where circumcision was done","mv483c"
"927","na - last birth a caesarean section","v401"
"928","currently breastfeeding","v404"
"929","na - currently amenorrheic","v405"
"930","na - currently abstaining","v406"
"931","na - number of times breastfed during night","v407"
"932","na - number of times breastfed during day","v408"
"933","gave child plain water","v409"
"934","na - gave child sugar water","v409a"
"935","na - gave child juice","v410"
"936","na - gave child tea or coffee","v410a"
"937","gave child tinned, powdered or fresh milk","v411"
"938","na - gave child baby formula","v411a"
"939","na - gave child fresh milk","v412"
"940","na - gave child fortified baby food (cerelac, etc)","v412a"
"941","na - gave child other porridge/gruel","v412b"
"942","na - gave child soup/clear broth","v412c"
"943","gave child other liquid","v413"
"944","na - gave child cs liquid","v413a"
"945","na - gave child cs liquid","v413b"
"946","na - gave child cs liquid","v413c"
"947","na - gave child cs liquid","v413d"
"948","na - gave child cs foods","v414a"
"949","na - gave child cs foods","v414b"
"950","na - gave child cs foods","v414c"
"951","na - gave child cs foods","v414d"
"952","na - gave child bread, noodles, other made from grains","v414e"
"953","na - gave child potatoes, cassava, or other tubers","v414f"
"954","na - gave child eggs","v414g"
"955","na - gave child meat (beef, pork, lamb, chicken, etc)","v414h"
"956","na - gave child pumpkin, carrots, squash (yellow or orange inside)","v414i"
"957","na - gave child any dark green leafy vegetables","v414j"
"958","na - gave child mangoes, papayas, other vitamin a fruits","v414k"
"959","na - gave child any other fruits","v414l"
"960","na - gave child liver, heart, other organs","v414m"
"961","na - gave child fish or shellfish","v414n"
"962","na - gave child food made from beans, peas, lentils, nuts","v414o"
"963","na - gave child cheese, yogurt, other milk products","v414p"
"964","na - gave child oil, fats, butter, products made of them","v414q"
"965","na - gave child chocolates, sweets, candies, pastries, etc","v414r"
"966","na - gave child other solid-semisolid food","v414s"
"967","na - gave child cs foods","v414t"
"968","na - gave child cs foods","v414u"
"969","na - gave child yogurt","v414v"
"970","na - gave child cs foods","v414w"
"971","na - drank from bottle with nipple yesterday/last night","v415"
"972","na - heard of oral rehydration","v416"
"973","entries in maternity table","v417"
"974","entries in health table","v418"
"975","entries in height/weight table","v419"
"976","na - measurer's code","v420"
"977","na - assistant measurer's code","v421"
"978","na - when child put to breast","v426"
"979","na - respondent's weight in kilograms (1 decimal)","v437"
"980","na - respondent's height in centimeters (1 decimal)","v438"
"981","na - height/age percentile","v439"
"982","na - height/age standard deviation","v440"
"983","na - height/age percent ref. median","v441"
"984","na - weight/height percent ref. median (dhs)","v442"
"985","na - weight/height percent ref. median (fog)","v443"
"986","na - weight/height percent ref. median (who)","v444"
"987","na - weight/height standard deviation (dhs)","v444a"
"988","na - body mass index","v445"
"989","na - rohrer's index","v446"
"990","na - result of measurement - height/weight","v447"
"991","women's age in years (from household questionnaire)","v447a"
"992","under age 18 (from household questionnaire)","v452a"
"993","line number of parent/caretaker","v452b"
"994","na - read consent statement - hemoglobin","v452c"
